longitud_mm,anchura_mm,radio_morro,conicidad,angulo_aleron,altura_mm,cd,area_m2,cda_m2,estabilidad,fabricabilidad,score
205,55,0.2,0.4,0,25,0.2564,0.001375,0.000353,0.544,0.7,0.37062
225,55,0.25,0.3,0,25,0.262,0.001375,0.00036,0.562,0.7,0.37065
245,55,0.35,0.9,2,25,0.2676,0.001375,0.000368,0.628,0.62,0.37068
245,55,0.45,0.7,-1,25,0.2666,0.001375,0.000367,0.577,0.7,0.37069
265,55,0.4,0.6,1,25,0.2641,0.001375,0.000363,0.628,0.6,0.37078
245,55,0.45,0.9,-1,25,0.2546,0.001375,0.00035,0.585,0.62,0.37079
265,55,0.15,0.7,1,25,0.2381,0.001375,0.000327,0.632,0.45,0.37083
265,55,0.4,0.8,1,25,0.2521,0.001375,0.000347,0.636,0.52,0.37088
205,55,0.3,0.7,1,25,0.2634,0.001375,0.000362,0.566,0.7,0.3709
225,55,0.35,0.6,1,25,0.269,0.001375,0.00037,0.584,0.7,0.37092
265,55,0.15,0.9,1,25,0.2261,0.001375,0.000311,0.64,0.37,0.37093
245,55,0.4,0.5,1,25,0.2746,0.001375,0.000378,0.602,0.7,0.37095
205,55,0.3,0.9,1,25,0.2514,0.001375,0.000346,0.574,0.62,0.371
245,55,0.15,0.6,1,25,0.2486,0.001375,0.000342,0.606,0.55,0.371
225,55,0.35,0.8,1,25,0.257,0.001375,0.000353,0.592,0.62,0.37102
245,55,0.15,0.8,1,25,0.2366,0.001375,0.000325,0.614,0.47,0.3711
265,65,0.25,0.7,0,25,0.2291,0.001625,0.000372,0.649,0.6,0.37111
245,65,0.25,0.8,0,25,0.2276,0.001625,0.00037,0.631,0.62,0.37114
265,55,0.4,0.4,0,25,0.2591,0.001375,0.000356,0.61,0.6,0.37116
265,55,0.15,0.5,0,25,0.2331,0.001375,0.000321,0.614,0.45,0.37121
205,55,0.3,0.5,0,25,0.2584,0.001375,0.000355,0.548,0.7,0.37127
225,55,0.35,0.4,0,25,0.264,0.001375,0.000363,0.566,0.7,0.3713
245,55,0.4,0.3,0,25,0.2696,0.001375,0.000371,0.584,0.7,0.37133
245,55,0.15,0.4,0,25,0.2436,0.001375,0.000335,0.588,0.55,0.37138
265,55,0.5,0.7,1,25,0.2661,0.001375,0.000366,0.632,0.6,0.37143
265,55,0.5,0.9,1,25,0.2541,0.001375,0.000349,0.64,0.52,0.37153
225,55,0.45,0.7,1,25,0.271,0.001375,0.000373,0.588,0.7,0.37157
245,55,0.5,0.6,1,25,0.2766,0.001375,0.00038,0.606,0.7,0.3716
225,55,0.45,0.9,1,25,0.259,0.001375,0.000356,0.596,0.62,0.37167
245,55,0.5,0.8,1,25,0.2646,0.001375,0.000364,0.614,0.62,0.3717
265,55,0.5,0.5,0,25,0.2611,0.001375,0.000359,0.614,0.6,0.37181
265,55,0.2,0.5,-1,25,0.2541,0.001375,0.000349,0.591,0.6,0.37186
205,55,0.4,0.6,0,25,0.2604,0.001375,0.000358,0.552,0.7,0.37192
225,55,0.45,0.5,0,25,0.266,0.001375,0.000366,0.57,0.7,0.37195
205,55,0.15,0.7,0,25,0.2344,0.001375,0.000322,0.556,0.55,0.37197
225,65,0.2,0.7,0,25,0.234,0.001625,0.00038,0.605,0.7,0.37198
245,55,0.5,0.4,0,25,0.2716,0.001375,0.000373,0.588,0.7,0.37198
205,55,0.4,0.8,0,25,0.2484,0.001375,0.000342,0.56,0.62,0.37202
245,55,0.2,0.4,-1,25,0.2646,0.001375,0.000364,0.565,0.7,0.37204
245,55,0.2,0.7,0,30,0.2446,0.00165,0.000404,0.6,0.8,0.37205
205,55,0.15,0.9,0,25,0.2224,0.001375,0.000306,0.564,0.47,0.37207
245,65,0.35,0.9,0,25,0.2296,0.001625,0.000373,0.635,0.62,0.37209
265,65,0.2,0.8,0,25,0.2191,0.001625,0.000356,0.653,0.52,0.37236
265,55,0.2,0.6,2,25,0.2691,0.001375,0.00037,0.638,0.6,0.37241
265,55,0.2,0.8,2,25,0.2571,0.001375,0.000354,0.646,0.52,0.37251
265,55,0.3,0.6,-1,25,0.2561,0.001375,0.000352,0.595,0.6,0.37251
205,55,0.5,0.7,0,25,0.2624,0.001375,0.000361,0.556,0.7,0.37257
245,55,0.2,0.5,2,25,0.2796,0.001375,0.000384,0.612,0.7,0.37258
265,55,0.3,0.8,-1,25,0.2441,0.001375,0.000336,0.603,0.52,0.37261
205,55,0.2,0.7,-1,25,0.2554,0.001375,0.000351,0.532,0.7,0.37263
225,55,0.25,0.6,-1,25,0.261,0.001375,0.000359,0.551,0.7,0.37266
205,55,0.5,0.9,0,25,0.2504,0.001375,0.000344,0.564,0.62,0.37267
245,55,0.3,0.5,-1,25,0.2666,0.001375,0.000367,0.569,0.7,0.37269
205,55,0.2,0.9,-1,25,0.2434,0.001375,0.000335,0.54,0.62,0.37273
225,55,0.25,0.8,-1,25,0.249,0.001375,0.000342,0.559,0.62,0.37276
265,55,0.25,0.4,1,25,0.2641,0.001375,0.000363,0.62,0.6,0.37278
245,65,0.25,0.6,0,25,0.2396,0.001625,0.000389,0.623,0.7,0.37284
225,55,0.2,0.4,1,25,0.269,0.001375,0.00037,0.576,0.7,0.37292
245,55,0.25,0.3,1,25,0.2746,0.001375,0.000378,0.594,0.7,0.37295
265,55,0.3,0.7,2,25,0.2711,0.001375,0.000373,0.642,0.6,0.37306
265,55,0.3,0.9,2,25,0.2591,0.001375,0.000356,0.65,0.52,0.37316
265,55,0.4,0.7,-1,25,0.2581,0.001375,0.000355,0.599,0.6,0.37316
225,55,0.25,0.7,2,25,0.276,0.001375,0.000379,0.598,0.7,0.3732
245,55,0.3,0.6,2,25,0.2816,0.001375,0.000387,0.616,0.7,0.37323
265,55,0.4,0.9,-1,25,0.2461,0.001375,0.000338,0.607,0.52,0.37326
225,55,0.25,0.9,2,25,0.264,0.001375,0.000363,0.606,0.62,0.3733
225,55,0.35,0.7,-1,25,0.263,0.001375,0.000362,0.555,0.7,0.37331
265,65,0.3,0.9,0,25,0.2211,0.001625,0.000359,0.657,0.52,0.37331
245,55,0.3,0.8,2,25,0.2696,0.001375,0.000371,0.624,0.62,0.37333
245,55,0.4,0.6,-1,25,0.2686,0.001375,0.000369,0.573,0.7,0.37334
245,55,0.15,0.7,-1,25,0.2426,0.001375,0.000334,0.577,0.55,0.37339
225,55,0.35,0.9,-1,25,0.251,0.001375,0.000345,0.563,0.62,0.37341
265,55,0.35,0.5,1,25,0.2661,0.001375,0.000366,0.624,0.6,0.37343
245,55,0.4,0.8,-1,25,0.2566,0.001375,0.000353,0.581,0.62,0.37344
245,55,0.15,0.9,-1,25,0.2306,0.001375,0.000317,0.585,0.47,0.37349
205,55,0.25,0.6,1,25,0.2654,0.001375,0.000365,0.562,0.7,0.37355
225,55,0.3,0.5,1,25,0.271,0.001375,0.000373,0.58,0.7,0.37357
245,55,0.35,0.4,1,25,0.2766,0.001375,0.00038,0.598,0.7,0.3736
205,55,0.25,0.8,1,25,0.2534,0.001375,0.000348,0.57,0.62,0.37365
245,65,0.35,0.7,0,25,0.2416,0.001625,0.000393,0.627,0.7,0.37379
265,55,0.35,0.3,0,25,0.2611,0.001375,0.000359,0.606,0.6,0.37381
245,55,0.4,0.7,2,25,0.2836,0.001375,0.00039,0.62,0.7,0.37388
205,55,0.25,0.4,0,25,0.2604,0.001375,0.000358,0.544,0.7,0.37392
225,55,0.3,0.3,0,25,0.266,0.001375,0.000366,0.562,0.7,0.37395
245,55,0.4,0.9,2,25,0.2716,0.001375,0.000373,0.628,0.62,0.37398
245,55,0.5,0.7,-1,25,0.2706,0.001375,0.000372,0.577,0.7,0.37399
265,65,0.2,0.6,0,25,0.2311,0.001625,0.000376,0.645,0.6,0.37406
265,55,0.45,0.6,1,25,0.2681,0.001375,0.000369,0.628,0.6,0.37408
245,55,0.5,0.9,-1,25,0.2586,0.001375,0.000356,0.585,0.62,0.37409
245,55,0.25,0.9,0,30,0.2366,0.00165,0.00039,0.608,0.72,0.37413
225,65,0.25,0.9,0,25,0.226,0.001625,0.000367,0.613,0.62,0.37418
265,55,0.45,0.8,1,25,0.2561,0.001375,0.000352,0.636,0.52,0.37418
205,55,0.35,0.7,1,25,0.2674,0.001375,0.000368,0.566,0.7,0.3742
225,55,0.4,0.6,1,25,0.273,0.001375,0.000375,0.584,0.7,0.37422
245,55,0.45,0.5,1,25,0.2786,0.001375,0.000383,0.602,0.7,0.37425
225,55,0.15,0.7,1,25,0.247,0.001375,0.00034,0.588,0.55,0.37427
205,55,0.35,0.9,1,25,0.2554,0.001375,0.000351,0.574,0.62,0.3743
225,55,0.4,0.8,1,25,0.261,0.001375,0.000359,0.592,0.62,0.37432
225,55,0.15,0.9,1,25,0.235,0.001375,0.000323,0.596,0.47,0.37437
265,55,0.45,0.4,0,25,0.2631,0.001375,0.000362,0.61,0.6,0.37446
245,65,0.2,0.9,1,25,0.2346,0.001625,0.000381,0.645,0.62,0.37447
205,55,0.35,0.5,0,25,0.2624,0.001375,0.000361,0.548,0.7,0.37457
225,55,0.4,0.4,0,25,0.268,0.001375,0.000368,0.566,0.7,0.3746
245,55,0.45,0.3,0,25,0.2736,0.001375,0.000376,0.584,0.7,0.37463
225,55,0.15,0.5,0,25,0.242,0.001375,0.000333,0.57,0.55,0.37465
225,55,0.5,0.7,1,25,0.275,0.001375,0.000378,0.588,0.7,0.37487
225,55,0.5,0.9,1,25,0.263,0.001375,0.000362,0.596,0.62,0.37498
265,65,0.3,0.7,0,25,0.2331,0.001625,0.000379,0.649,0.6,0.37501
245,65,0.3,0.8,0,25,0.2316,0.001625,0.000376,0.631,0.62,0.37504
265,55,0.25,0.5,-1,25,0.2581,0.001375,0.000355,0.591,0.6,0.37516
205,55,0.45,0.6,0,25,0.2644,0.001375,0.000364,0.552,0.7,0.37522
265,55,0.2,0.9,0,30,0.2281,0.00165,0.000376,0.63,0.62,0.37522
225,55,0.5,0.5,0,25,0.27,0.001375,0.000371,0.57,0.7,0.37525
225,55,0.2,0.5,-1,25,0.263,0.001375,0.000362,0.547,0.7,0.37531
205,55,0.45,0.8,0,25,0.2524,0.001375,0.000347,0.56,0.62,0.37532
245,55,0.25,0.4,-1,25,0.2686,0.001375,0.000369,0.565,0.7,0.37534
265,55,0.2,0.3,1,25,0.2661,0.001375,0.000366,0.616,0.6,0.37543
265,55,0.25,0.6,2,25,0.2731,0.001375,0.000376,0.638,0.6,0.37571
245,65,0.2,0.5,0,25,0.2416,0.001625,0.000393,0.619,0.7,0.37579
265,55,0.25,0.8,2,25,0.2611,0.001375,0.000359,0.646,0.52,0.37581
265,55,0.35,0.6,-1,25,0.2601,0.001375,0.000358,0.595,0.6,0.37581
225,55,0.2,0.6,2,25,0.278,0.001375,0.000382,0.594,0.7,0.37585
225,65,0.25,0.7,0,25,0.238,0.001625,0.000387,0.605,0.7,0.37588
245,55,0.25,0.5,2,25,0.2836,0.001375,0.00039,0.612,0.7,0.37588
265,55,0.35,0.8,-1,25,0.2481,0.001375,0.000341,0.603,0.52,0.37591
205,55,0.25,0.7,-1,25,0.2594,0.001375,0.000357,0.532,0.7,0.37593
225,55,0.2,0.8,2,25,0.266,0.001375,0.000366,0.602,0.62,0.37595
225,55,0.3,0.6,-1,25,0.265,0.001375,0.000364,0.551,0.7,0.37596
245,55,0.35,0.5,-1,25,0.2706,0.001375,0.000372,0.569,0.7,0.37599
245,65,0.4,0.9,0,25,0.2336,0.001625,0.00038,0.635,0.62,0.37599
245,55,0.25,0.7,0,30,0.2486,0.00165,0.00041,0.6,0.8,0.37601
205,55,0.25,0.9,-1,25,0.2474,0.001375,0.00034,0.54,0.62,0.37603
225,55,0.3,0.8,-1,25,0.253,0.001375,0.000348,0.559,0.62,0.37606
245,55,0.2,0.2,0,25,0.2596,0.001375,0.000357,0.58,0.62,0.37608
265,55,0.3,0.4,1,25,0.2681,0.001375,0.000369,0.62,0.6,0.37608
245,65,0.2,0.7,1,25,0.2466,0.001625,0.000401,0.637,0.7,0.37617
205,55,0.2,0.5,1,25,0.2674,0.001375,0.000368,0.558,0.7,0.3762
225,55,0.25,0.4,1,25,0.273,0.001375,0.000375,0.576,0.7,0.37622
245,55,0.3,0.3,1,25,0.2786,0.001375,0.000383,0.594,0.7,0.37625
265,65,0.25,0.8,0,25,0.2231,0.001625,0.000363,0.653,0.52,0.37626
265,55,0.35,0.7,2,25,0.2751,0.001375,0.000378,0.642,0.6,0.37636
265,55,0.35,0.9,2,25,0.2631,0.001375,0.000362,0.65,0.52,0.37646
265,55,0.45,0.7,-1,25,0.2621,0.001375,0.00036,0.599,0.6,0.37646
225,55,0.3,0.7,2,25,0.28,0.001375,0.000385,0.598,0.7,0.3765
245,55,0.35,0.6,2,25,0.2856,0.001375,0.000393,0.616,0.7,0.37653
265,55,0.45,0.9,-1,25,0.2501,0.001375,0.000344,0.607,0.52,0.37656
205,55,0.2,0.3,0,25,0.2624,0.001375,0.000361,0.54,0.7,0.37657
225,55,0.3,0.9,2,25,0.268,0.001375,0.000368,0.606,0.62,0.3766
225,55,0.4,0.7,-1,25,0.267,0.001375,0.000367,0.555,0.7,0.37661
245,55,0.35,0.8,2,25,0.2736,0.001375,0.000376,0.624,0.62,0.37663
245,55,0.45,0.6,-1,25,0.2726,0.001375,0.000375,0.573,0.7,0.37664
225,55,0.4,0.9,-1,25,0.255,0.001375,0.000351,0.563,0.62,0.37671
265,55,0.4,0.5,1,25,0.2701,0.001375,0.000371,0.624,0.6,0.37673
245,55,0.45,0.8,-1,25,0.2606,0.001375,0.000358,0.581,0.62,0.37674
245,65,0.3,0.6,0,25,0.2436,0.001625,0.000396,0.623,0.7,0.37674
265,55,0.15,0.6,1,25,0.2441,0.001375,0.000336,0.628,0.45,0.37678
205,55,0.3,0.6,1,25,0.2694,0.001375,0.00037,0.562,0.7,0.37685
225,55,0.35,0.5,1,25,0.275,0.001375,0.000378,0.58,0.7,0.37687
265,55,0.15,0.8,1,25,0.2321,0.001375,0.000319,0.636,0.37,0.37688
245,55,0.4,0.4,1,25,0.2806,0.001375,0.000386,0.598,0.7,0.3769
205,55,0.3,0.8,1,25,0.2574,0.001375,0.000354,0.57,0.62,0.37695
245,55,0.15,0.5,1,25,0.2546,0.001375,0.00035,0.602,0.55,0.37695
185,55,0.2,0.7,0,25,0.2429,0.001375,0.000334,0.534,0.6,0.37699
185,55,0.2,0.9,0,25,0.2309,0.001375,0.000317,0.542,0.52,0.37709
265,55,0.2,0.7,0,30,0.2401,0.00165,0.000396,0.622,0.7,0.3771
245,55,0.2,0.8,0,30,0.2386,0.00165,0.000394,0.604,0.72,0.37711
265,55,0.4,0.3,0,25,0.2651,0.001375,0.000365,0.606,0.6,0.37711
225,65,0.2,0.8,0,25,0.228,0.001625,0.00037,0.609,0.62,0.37713
265,55,0.15,0.4,0,25,0.2391,0.001375,0.000329,0.61,0.45,0.37716
245,55,0.45,0.7,2,25,0.2876,0.001375,0.000395,0.62,0.7,0.37718
265,65,0.35,0.9,0,25,0.2251,0.001625,0.000366,0.657,0.52,0.37721
205,55,0.3,0.4,0,25,0.2644,0.001375,0.000364,0.544,0.7,0.37722
225,55,0.35,0.3,0,25,0.27,0.001375,0.000371,0.562,0.7,0.37725
245,55,0.45,0.9,2,25,0.2756,0.001375,0.000379,0.628,0.62,0.37728
245,55,0.15,0.3,0,25,0.2496,0.001375,0.000343,0.584,0.55,0.37733
265,55,0.5,0.6,1,25,0.2721,0.001375,0.000374,0.628,0.6,0.37738
265,55,0.5,0.8,1,25,0.2601,0.001375,0.000358,0.636,0.52,0.37748
205,55,0.4,0.7,1,25,0.2714,0.001375,0.000373,0.566,0.7,0.3775
225,55,0.45,0.6,1,25,0.277,0.001375,0.000381,0.584,0.7,0.37752
245,55,0.5,0.5,1,25,0.2826,0.001375,0.000389,0.602,0.7,0.37755
205,55,0.4,0.9,1,25,0.2594,0.001375,0.000357,0.574,0.62,0.3776
225,55,0.45,0.8,1,25,0.265,0.001375,0.000364,0.592,0.62,0.37762
245,65,0.4,0.7,0,25,0.2456,0.001625,0.000399,0.627,0.7,0.37769
265,55,0.5,0.4,0,25,0.2671,0.001375,0.000367,0.61,0.6,0.37776
265,55,0.2,0.4,-1,25,0.2601,0.001375,0.000358,0.587,0.6,0.37781
205,55,0.4,0.5,0,25,0.2664,0.001375,0.000366,0.548,0.7,0.37787
225,55,0.45,0.4,0,25,0.272,0.001375,0.000374,0.566,0.7,0.3779
205,55,0.15,0.6,0,25,0.2404,0.001375,0.000331,0.552,0.55,0.37792
245,55,0.5,0.3,0,25,0.2776,0.001375,0.000382,0.584,0.7,0.37793
265,65,0.25,0.6,0,25,0.2351,0.001625,0.000382,0.645,0.6,0.37796
245,55,0.2,0.3,-1,25,0.2706,0.001375,0.000372,0.561,0.7,0.37799
205,55,0.15,0.8,0,25,0.2284,0.001375,0.000314,0.56,0.47,0.37802
225,65,0.3,0.9,0,25,0.23,0.001625,0.000374,0.613,0.62,0.37808
245,55,0.3,0.9,0,30,0.2406,0.00165,0.000397,0.608,0.72,0.37809
265,55,0.2,0.5,2,25,0.2751,0.001375,0.000378,0.634,0.6,0.37836
245,65,0.25,0.9,1,25,0.2386,0.001625,0.000388,0.645,0.62,0.37837
265,55,0.3,0.5,-1,25,0.2621,0.001375,0.00036,0.591,0.6,0.37846
205,55,0.5,0.6,0,25,0.2684,0.001375,0.000369,0.552,0.7,0.37852
245,55,0.2,0.4,2,25,0.2856,0.001375,0.000393,0.608,0.7,0.37853
205,55,0.2,0.6,-1,25,0.2614,0.001375,0.000359,0.528,0.7,0.37858
225,55,0.25,0.5,-1,25,0.267,0.001375,0.000367,0.547,0.7,0.37861
205,55,0.5,0.8,0,25,0.2564,0.001375,0.000353,0.56,0.62,0.37862
245,55,0.3,0.4,-1,25,0.2726,0.001375,0.000375,0.565,0.7,0.37864
205,55,0.2,0.8,-1,25,0.2494,0.001375,0.000343,0.536,0.62,0.37868
265,55,0.25,0.3,1,25,0.2701,0.001375,0.000371,0.616,0.6,0.37873
245,55,0.2,0.7,3,25,0.2926,0.001375,0.000402,0.63,0.7,0.3788
225,65,0.2,0.6,0,25,0.24,0.001625,0.00039,0.601,0.7,0.37883
225,55,0.2,0.3,1,25,0.275,0.001375,0.000378,0.572,0.7,0.37887
245,55,0.2,0.9,3,25,0.2806,0.001375,0.000386,0.638,0.62,0.3789
265,65,0.35,0.7,0,25,0.2371,0.001625,0.000385,0.649,0.6,0.37891
245,65,0.35,0.8,0,25,0.2356,0.001625,0.000383,0.631,0.62,0.37894
245,55,0.2,0.6,0,30,0.2506,0.00165,0.000413,0.596,0.8,0.37899
245,65,0.15,0.9,0,25,0.2136,0.001625,0.000347,0.635,0.47,0.37899
265,55,0.3,0.6,2,25,0.2771,0.001375,0.000381,0.638,0.6,0.37901
265,55,0.3,0.8,2,25,0.2651,0.001375,0.000365,0.646,0.52,0.37911
265,55,0.4,0.6,-1,25,0.2641,0.001375,0.000363,0.595,0.6,0.37911
205,55,0.2,0.7,2,25,0.2764,0.001375,0.00038,0.576,0.7,0.37912
225,55,0.25,0.6,2,25,0.282,0.001375,0.000388,0.594,0.7,0.37915
265,55,0.15,0.7,-1,25,0.2381,0.001375,0.000327,0.599,0.45,0.37916
245,55,0.3,0.5,2,25,0.2876,0.001375,0.000395,0.612,0.7,0.37918
265,55,0.25,0.9,0,30,0.2321,0.00165,0.000383,0.63,0.62,0.37918
265,55,0.4,0.8,-1,25,0.2521,0.001375,0.000347,0.603,0.52,0.37921
205,55,0.2,0.9,2,25,0.2644,0.001375,0.000364,0.584,0.62,0.37922
205,55,0.3,0.7,-1,25,0.2634,0.001375,0.000362,0.532,0.7,0.37923
225,55,0.25,0.8,2,25,0.27,0.001375,0.000371,0.602,0.62,0.37925
225,55,0.35,0.6,-1,25,0.269,0.001375,0.00037,0.551,0.7,0.37926
265,55,0.15,0.9,-1,25,0.2261,0.001375,0.000311,0.607,0.37,0.37926
245,55,0.4,0.5,-1,25,0.2746,0.001375,0.000378,0.569,0.7,0.37929
205,55,0.3,0.9,-1,25,0.2514,0.001375,0.000346,0.54,0.62,0.37933
245,55,0.15,0.6,-1,25,0.2486,0.001375,0.000342,0.573,0.55,0.37934
225,55,0.35,0.8,-1,25,0.257,0.001375,0.000353,0.559,0.62,0.37936
245,55,0.25,0.2,0,25,0.2636,0.001375,0.000362,0.58,0.62,0.37938
265,55,0.35,0.4,1,25,0.2721,0.001375,0.000374,0.62,0.6,0.37938
245,55,0.15,0.8,-1,25,0.2366,0.001375,0.000325,0.581,0.47,0.37944
205,55,0.25,0.5,1,25,0.2714,0.001375,0.000373,0.558,0.7,0.3795
225,55,0.3,0.4,1,25,0.277,0.001375,0.000381,0.576,0.7,0.37952
245,55,0.35,0.3,1,25,0.2826,0.001375,0.000389,0.594,0.7,0.37955
265,65,0.2,0.9,1,25,0.2301,0.001625,0.000374,0.667,0.52,0.37958
265,55,0.4,0.7,2,25,0.2791,0.001375,0.000384,0.642,0.6,0.37966
245,65,0.25,0.5,0,25,0.2456,0.001625,0.000399,0.619,0.7,0.37969
265,55,0.4,0.9,2,25,0.2671,0.001375,0.000367,0.65,0.52,0.37976
265,55,0.5,0.7,-1,25,0.2661,0.001375,0.000366,0.599,0.6,0.37976
225,65,0.3,0.7,0,25,0.242,0.001625,0.000393,0.605,0.7,0.37978
225,55,0.35,0.7,2,25,0.284,0.001375,0.00039,0.598,0.7,0.3798
245,55,0.4,0.6,2,25,0.2896,0.001375,0.000398,0.616,0.7,0.37983
265,55,0.5,0.9,-1,25,0.2541,0.001375,0.000349,0.607,0.52,0.37986
205,55,0.25,0.3,0,25,0.2664,0.001375,0.000366,0.54,0.7,0.37987
245,55,0.15,0.7,2,25,0.2636,0.001375,0.000362,0.62,0.55,0.37988
245,65,0.45,0.9,0,25,0.2376,0.001625,0.000386,0.635,0.62,0.37989
225,55,0.35,0.9,2,25,0.272,0.001375,0.000374,0.606,0.62,0.3799
225,55,0.45,0.7,-1,25,0.271,0.001375,0.000373,0.555,0.7,0.37991
245,55,0.4,0.8,2,25,0.2776,0.001375,0.000382,0.624,0.62,0.37993
245,55,0.5,0.6,-1,25,0.2766,0.001375,0.00038,0.573,0.7,0.37994
245,55,0.3,0.7,0,30,0.2526,0.00165,0.000417,0.6,0.8,0.37997
245,55,0.15,0.9,2,25,0.2516,0.001375,0.000346,0.628,0.47,0.37998
225,55,0.45,0.9,-1,25,0.259,0.001375,0.000356,0.563,0.62,0.38001
265,55,0.45,0.5,1,25,0.2741,0.001375,0.000377,0.624,0.6,0.38003
245,55,0.5,0.8,-1,25,0.2646,0.001375,0.000364,0.581,0.62,0.38004
245,65,0.25,0.7,1,25,0.2506,0.001625,0.000407,0.637,0.7,0.38007
225,55,0.2,0.9,0,30,0.237,0.00165,0.000391,0.586,0.72,0.38013
205,55,0.35,0.6,1,25,0.2734,0.001375,0.000376,0.562,0.7,0.38015
265,65,0.3,0.8,0,25,0.2271,0.001625,0.000369,0.653,0.52,0.38016
205,65,0.2,0.9,0,25,0.2264,0.001625,0.000368,0.59,0.62,0.38017
225,55,0.4,0.5,1,25,0.279,0.001375,0.000384,0.58,0.7,0.38017
245,55,0.45,0.4,1,25,0.2846,0.001375,0.000391,0.598,0.7,0.3802
225,55,0.15,0.6,1,25,0.253,0.001375,0.000348,0.584,0.55,0.38022
205,55,0.35,0.8,1,25,0.2614,0.001375,0.000359,0.57,0.62,0.38025
185,55,0.25,0.7,0,25,0.2469,0.001375,0.000339,0.534,0.6,0.38029
225,55,0.15,0.8,1,25,0.241,0.001375,0.000331,0.592,0.47,0.38032
185,55,0.25,0.9,0,25,0.2349,0.001375,0.000323,0.542,0.52,0.38039
265,55,0.45,0.3,0,25,0.2691,0.001375,0.00037,0.606,0.6,0.38041
245,55,0.5,0.7,2,25,0.2916,0.001375,0.000401,0.62,0.7,0.38048
205,55,0.35,0.4,0,25,0.2684,0.001375,0.000369,0.544,0.7,0.38052
225,55,0.4,0.3,0,25,0.274,0.001375,0.000377,0.562,0.7,0.38055
245,55,0.5,0.9,2,25,0.2796,0.001375,0.000384,0.628,0.62,0.38058
225,55,0.15,0.4,0,25,0.248,0.001375,0.000341,0.566,0.55,0.3806
245,65,0.35,0.6,0,25,0.2476,0.001625,0.000402,0.623,0.7,0.38064
245,65,0.15,0.7,0,25,0.2256,0.001625,0.000367,0.627,0.55,0.38069
205,55,0.45,0.7,1,25,0.2754,0.001375,0.000379,0.566,0.7,0.3808
225,55,0.5,0.6,1,25,0.281,0.001375,0.000386,0.584,0.7,0.38082
205,55,0.45,0.9,1,25,0.2634,0.001375,0.000362,0.574,0.62,0.3809
265,65,0.2,0.5,0,25,0.2371,0.001625,0.000385,0.641,0.6,0.38091
225,55,0.5,0.8,1,25,0.269,0.001375,0.00037,0.592,0.62,0.38092
225,65,0.25,0.8,0,25,0.232,0.001625,0.000377,0.609,0.62,0.38103
265,55,0.25,0.7,0,30,0.2441,0.00165,0.000403,0.622,0.7,0.38106
245,55,0.25,0.8,0,30,0.2426,0.00165,0.0004,0.604,0.72,0.38107
265,55,0.25,0.4,-1,25,0.2641,0.001375,0.000363,0.587,0.6,0.38111
265,65,0.4,0.9,0,25,0.2291,0.001625,0.000372,0.657,0.52,0.38111
205,55,0.45,0.5,0,25,0.2704,0.001375,0.000372,0.548,0.7,0.38117
225,55,0.5,0.4,0,25,0.276,0.001375,0.000379,0.566,0.7,0.3812
225,55,0.2,0.4,-1,25,0.269,0.001375,0.00037,0.543,0.7,0.38126
265,65,0.2,0.7,1,25,0.2421,0.001625,0.000393,0.659,0.6,0.38128
245,55,0.25,0.3,-1,25,0.2746,0.001375,0.000378,0.561,0.7,0.38129
245,65,0.2,0.8,1,25,0.2406,0.001625,0.000391,0.641,0.62,0.38132
245,65,0.45,0.7,0,25,0.2496,0.001625,0.000406,0.627,0.7,0.38159
265,55,0.25,0.5,2,25,0.2791,0.001375,0.000384,0.634,0.6,0.38166
265,55,0.35,0.5,-1,25,0.2661,0.001375,0.000366,0.591,0.6,0.38176
225,55,0.2,0.5,2,25,0.284,0.001375,0.00039,0.59,0.7,0.3818
245,55,0.25,0.4,2,25,0.2896,0.001375,0.000398,0.608,0.7,0.38183
265,55,0.2,0.2,0,25,0.2551,0.001375,0.000351,0.602,0.52,0.38186
265,65,0.3,0.6,0,25,0.2391,0.001625,0.000389,0.645,0.6,0.38186
205,65,0.2,0.7,0,25,0.2384,0.001625,0.000387,0.582,0.7,0.38187
205,55,0.25,0.6,-1,25,0.2654,0.001375,0.000365,0.528,0.7,0.38188
225,55,0.3,0.5,-1,25,0.271,0.001375,0.000373,0.547,0.7,0.38191
245,55,0.35,0.4,-1,25,0.2766,0.001375,0.00038,0.565,0.7,0.38194
205,55,0.25,0.8,-1,25,0.2534,0.001375,0.000348,0.536,0.62,0.38198
225,65,0.35,0.9,0,25,0.234,0.001625,0.00038,0.613,0.62,0.38198
225,55,0.2,0.7,0,30,0.249,0.00165,0.000411,0.578,0.8,0.38201
245,55,0.2,0.1,0,25,0.2656,0.001375,0.000365,0.576,0.62,0.38203
265,55,0.3,0.3,1,25,0.2741,0.001375,0.000377,0.616,0.6,0.38203
245,55,0.35,0.9,0,30,0.2446,0.00165,0.000404,0.608,0.72,0.38205
245,55,0.25,0.7,3,25,0.2966,0.001375,0.000408,0.63,0.7,0.3821
205,55,0.2,0.4,1,25,0.2734,0.001375,0.000376,0.554,0.7,0.38215
265,55,0.2,0.8,0,30,0.2341,0.00165,0.000386,0.626,0.62,0.38216
225,55,0.25,0.3,1,25,0.279,0.001375,0.000384,0.572,0.7,0.38217
245,55,0.25,0.9,3,25,0.2846,0.001375,0.000391,0.638,0.62,0.3822
