seed,finish_time_s,success,mass_kg,cda_m2,crr,thrust_f0_n,launch_loss_ratio,yaw_deg
48827,0.617400,1,0.052233,0.00142146,0.018028,19.2321,0.05087,-0.53003
48844,0.607600,1,0.050352,0.00137517,0.017495,18.5174,0.09273,1.35141
48861,0.552300,1,0.052703,0.00144969,0.021428,20.2273,0.03055,0.85817
48878,0.648900,1,0.049780,0.00147122,0.020905,18.8000,0.08164,0.89653
48895,0.564900,1,0.051113,0.00149527,0.018240,19.1724,0.03358,0.05040
48912,0.589400,1,0.053099,0.00146801,0.026405,17.8565,0.06612,-0.88389
48929,0.662900,1,0.049867,0.00147043,0.017634,17.3100,0.05967,2.26945
48946,0.582400,1,0.050868,0.00162642,0.013556,17.3326,0.03255,0.88395
48963,0.570500,1,0.051303,0.00148107,0.018714,17.7584,0.03785,0.10142
48980,0.534100,1,0.050740,0.00141787,0.017176,21.7697,0.07973,0.15234
48997,0.583100,1,0.051243,0.00147666,0.016448,17.5049,0.03003,0.14009
49014,0.568400,1,0.052096,0.00150805,0.016101,19.2518,0.07682,0.67448
49031,0.598500,1,0.052790,0.00138523,0.017799,19.6748,0.06299,0.61233
49048,0.605500,1,0.052727,0.00140117,0.016143,19.9204,0.05138,-0.29631
49065,0.580300,1,0.051730,0.00141563,0.013828,16.9925,0.04859,-0.24318
49082,0.696500,1,0.052540,0.00142092,0.026365,16.5074,0.06816,-1.06266
49099,0.616700,1,0.051680,0.00154023,0.014522,16.4978,0.02282,-0.49691
49116,0.632800,1,0.052192,0.00138654,0.025906,18.5644,0.07417,0.00365
49133,0.698600,1,0.049980,0.00160776,0.019286,14.9761,0.04043,1.20960
49150,0.588700,1,0.053977,0.00143804,0.016486,19.6881,0.05312,-0.47370
49167,0.674800,1,0.052945,0.00149931,0.015890,17.6818,0.06772,-0.87899
49184,0.591500,1,0.051470,0.00151795,0.017937,18.8258,0.05344,-1.01410
49201,0.574000,1,0.051469,0.00144164,0.013329,19.5536,0.06536,-0.60588
49218,0.661500,1,0.051121,0.00127031,0.015949,16.9624,0.04343,-0.58713
49235,0.603400,1,0.053419,0.00142722,0.017563,17.2633,0.06362,0.57527
49252,0.620200,1,0.051769,0.00146948,0.019160,16.8300,0.07328,-0.24807
49269,0.582400,1,0.051903,0.00154594,0.016401,20.4715,0.05805,-0.54423
49286,0.648200,1,0.051797,0.00146233,0.017718,18.3407,0.06652,0.46912
49303,0.592900,1,0.053630,0.00145368,0.017155,17.7117,0.04963,-1.35799
49320,0.596400,1,0.051766,0.00129666,0.015615,16.3648,0.04671,0.92375
49337,0.618100,1,0.053029,0.00129742,0.013914,20.1393,0.08438,0.48572
49354,0.605500,1,0.051604,0.00147486,0.017819,19.3535,0.07847,0.57071
49371,0.609000,1,0.053125,0.00144088,0.015673,18.4230,0.05978,0.87293
49388,0.587300,1,0.051633,0.00143379,0.020530,17.4136,0.06422,-0.66224
49405,0.610400,1,0.048851,0.00140764,0.019075,16.7957,0.05365,-0.12512
49422,0.590800,1,0.053396,0.00162206,0.017066,20.2579,0.04542,1.63109
49439,0.604800,1,0.051630,0.00145612,0.024984,16.8911,0.04778,-0.35859
49456,0.707700,1,0.051941,0.00141480,0.021493,15.4153,0.06284,-0.26698
49473,0.598500,1,0.051522,0.00148886,0.015317,18.4964,0.03095,-1.24379
49490,0.598500,1,0.050673,0.00139524,0.017261,16.8432,0.05320,0.98180
49507,0.607600,1,0.051211,0.00152937,0.016032,18.1617,0.03454,0.67451
49524,0.605500,1,0.052980,0.00154143,0.021548,18.2422,0.04314,-1.01580
49541,0.612500,1,0.051548,0.00154303,0.016455,18.3462,0.06527,0.35087
49558,0.616000,1,0.050291,0.00146636,0.010390,17.3567,0.04196,-0.72860
49575,0.588700,1,0.052563,0.00158163,0.011359,17.1370,0.04409,0.23234
49592,0.647500,1,0.053295,0.00164278,0.021089,18.9076,0.08687,-0.66942
49609,0.613900,1,0.052803,0.00141339,0.024251,17.3693,0.06172,0.56802
49626,0.633500,1,0.053682,0.00146751,0.020154,17.8419,0.04622,0.85837
49643,0.627200,1,0.052462,0.00137889,0.017381,17.1060,0.06661,-0.15142
49660,0.599900,1,0.052035,0.00155417,0.018898,17.7348,0.06892,0.05806
49677,0.588000,1,0.052227,0.00148766,0.025324,20.8243,0.06184,0.77242
49694,0.504700,1,0.052197,0.00123460,0.020116,22.6694,0.03220,1.05503
49711,0.663600,1,0.051913,0.00141873,0.017691,16.7385,0.03749,-0.04126
49728,0.628600,1,0.052912,0.00149134,0.017390,17.2948,0.06388,0.70786
49745,0.648900,1,0.052421,0.00136401,0.019195,16.2170,0.04715,-0.61884
49762,0.635600,1,0.052922,0.00155133,0.017705,17.4772,0.07050,-0.36221
49779,0.631400,1,0.053207,0.00148728,0.015389,18.7844,0.06660,1.33534
49796,0.544600,1,0.051400,0.00157086,0.019193,21.5652,0.06178,-0.80604
49813,0.631400,1,0.053150,0.00143405,0.022325,16.9916,0.03266,1.07516
49830,0.617400,1,0.052894,0.00148415,0.018315,18.4049,0.05527,-0.01997
49847,0.632100,1,0.051742,0.00148741,0.020954,18.4096,0.07060,-1.24226
49864,0.627900,1,0.051857,0.00149671,0.014164,16.6755,0.09886,0.52472
49881,0.660100,1,0.052626,0.00142119,0.022045,15.4790,0.03808,-1.18936
49898,0.602000,1,0.053337,0.00157533,0.022462,18.7498,0.03164,-0.91995
49915,0.577500,1,0.053283,0.00138486,0.017953,19.9251,0.05951,0.56607
49932,0.619500,1,0.050603,0.00135670,0.019168,19.1652,0.05692,1.05157
49949,0.602700,1,0.051823,0.00136100,0.017762,16.9022,0.04751,0.37444
49966,0.579600,1,0.052240,0.00139104,0.019399,17.7110,0.05159,0.48581
49983,0.634200,1,0.051685,0.00151080,0.015813,17.3569,0.07452,0.81698
50000,0.620900,1,0.051359,0.00146398,0.022447,17.3306,0.07570,0.20739
50017,0.620200,1,0.052865,0.00144247,0.015098,16.6445,0.04703,0.65316
50034,0.665700,1,0.052299,0.00119494,0.021627,17.8569,0.04014,-0.56792
50051,0.617400,1,0.050436,0.00133334,0.012314,17.0135,0.04821,-1.10447
50068,0.624400,1,0.051258,0.00138453,0.023829,15.8035,0.03172,-0.17840
50085,0.552300,1,0.053122,0.00154177,0.018597,20.8973,0.07439,-0.19541
50102,0.646800,1,0.049956,0.00149334,0.015213,17.8084,0.06136,-0.62019
50119,0.546700,1,0.051348,0.00163281,0.021770,20.2054,0.04358,-0.39736
50136,0.592900,1,0.050833,0.00134029,0.020287,17.9218,0.06210,-1.50194
50153,0.607600,1,0.051735,0.00141483,0.012286,16.7604,0.05584,-1.72165
50170,0.577500,1,0.050174,0.00148565,0.015957,18.8200,0.04769,-0.40865
50187,0.588700,1,0.053136,0.00154993,0.014098,17.7151,0.03212,-0.84118
50204,0.664300,1,0.054105,0.00157211,0.016654,17.0022,0.04706,-0.43922
50221,0.606900,1,0.050927,0.00154531,0.016321,17.5510,0.04111,0.32362
50238,0.609000,1,0.051073,0.00149184,0.016938,17.6293,0.05453,0.27366
50255,0.637700,1,0.051183,0.00152892,0.014515,16.0522,0.08052,0.41168
50272,0.658000,1,0.053436,0.00142371,0.019127,16.8309,0.06475,-1.46516
50289,0.596400,1,0.052089,0.00143293,0.016350,16.4687,0.03670,-0.51730
50306,0.615300,1,0.051823,0.00138979,0.016877,16.3005,0.06430,1.03466
50323,0.650300,1,0.051974,0.00162514,0.015197,16.5226,0.02757,-1.49097
50340,0.557200,1,0.052206,0.00138308,0.009456,19.2952,0.04556,-0.30740
50357,0.613900,1,0.051478,0.00141301,0.018337,18.4063,0.04885,0.58390
50374,0.579600,1,0.052062,0.00137481,0.014648,18.1325,0.07275,0.00907
50391,0.561400,1,0.051175,0.00137746,0.027459,18.1071,0.05107,1.33883
50408,0.644000,1,0.052101,0.00150389,0.015971,18.0978,0.06758,-0.03545
50425,0.571200,1,0.050699,0.00132131,0.015347,19.2413,0.06919,1.07186
50442,0.609700,1,0.050164,0.00145140,0.011496,17.8870,0.07322,-1.09481
50459,0.662200,1,0.053061,0.00134849,0.015219,15.5750,0.03841,-0.98306
50476,0.609000,1,0.051661,0.00151545,0.016408,17.4306,0.06223,0.52534
50493,0.681100,1,0.052492,0.00132699,0.023538,14.9696,0.05676,1.65534
50510,0.657300,1,0.052701,0.00150628,0.021292,16.8444,0.05525,0.51240
50527,0.588000,1,0.053164,0.00143164,0.016343,18.4397,0.06927,-1.11521
50544,0.630000,1,0.052870,0.00151640,0.016298,16.5505,0.06185,-0.69675
50561,0.581000,1,0.051671,0.00159401,0.016525,19.9121,0.03540,-1.04752
50578,0.651000,1,0.052603,0.00147581,0.014929,17.4928,0.06434,-1.18262
50595,0.611800,1,0.052730,0.00144716,0.024473,18.0876,0.04366,-1.02677
50612,0.667100,1,0.051494,0.00146456,0.019838,14.9692,0.04656,-0.11235
50629,0.637700,1,0.053137,0.00152027,0.015984,17.1252,0.05041,-1.57518
50646,0.641900,1,0.051131,0.00144605,0.024255,17.8655,0.06552,-0.22776
50663,0.588700,1,0.051993,0.00159524,0.018685,17.6927,0.04072,0.85085
50680,0.653100,1,0.051506,0.00146479,0.016537,15.3159,0.06197,-0.25354
50697,0.588700,1,0.053171,0.00145855,0.014190,18.8704,0.06556,1.26928
50714,0.543900,1,0.052174,0.00143486,0.021183,18.9236,0.05237,0.50010
50731,0.626500,1,0.051840,0.00143600,0.016937,16.8063,0.07072,0.40891
50748,0.574000,1,0.051014,0.00134215,0.020265,18.7942,0.06017,-2.19759
50765,0.602700,1,0.051757,0.00146877,0.016883,20.1459,0.04652,0.59405
50782,0.597100,1,0.052459,0.00131172,0.015955,18.6761,0.05782,-0.48367
50799,0.604100,1,0.052423,0.00137605,0.021787,19.9138,0.08093,-0.12731
50816,0.650300,1,0.051509,0.00147917,0.017025,14.8029,0.08045,-0.75482
50833,0.569800,1,0.051582,0.00147881,0.022258,19.9438,0.05282,-0.24192
50850,0.641900,1,0.051105,0.00153968,0.020426,16.8583,0.08966,1.59012
50867,0.717500,1,0.051824,0.00142210,0.018343,17.4697,0.07026,0.73446
50884,0.581700,1,0.049288,0.00135889,0.024332,18.1261,0.04962,0.76368
50901,0.606200,1,0.051715,0.00133052,0.013694,17.8534,0.06602,-0.67448
50918,0.634200,1,0.051373,0.00162070,0.020609,15.3883,0.04348,0.60534
50935,0.535500,1,0.050992,0.00141672,0.017322,20.0086,0.05943,-0.45958
50952,0.599200,1,0.051391,0.00141712,0.017495,17.1585,0.06642,-0.37233
50969,0.570500,1,0.052164,0.00140894,0.016487,18.4062,0.06054,0.54434
50986,0.614600,1,0.052099,0.00145825,0.018344,17.6664,0.08526,-1.39227
51003,0.549500,1,0.050958,0.00148742,0.012164,18.1974,0.05049,0.20736
51020,0.693000,1,0.052946,0.00150574,0.015366,15.5356,0.05669,0.11516
51037,0.594300,1,0.051710,0.00138094,0.019303,19.1053,0.04852,0.55739
51054,0.621600,1,0.052036,0.00139660,0.012219,18.9466,0.04377,-0.26121
51071,0.605500,1,0.052003,0.00141333,0.021508,16.4550,0.07546,-0.19519
51088,0.595000,1,0.052157,0.00146245,0.021618,19.5707,0.07045,1.38431
51105,0.628600,1,0.051951,0.00161286,0.018335,18.3053,0.05069,0.00966
51122,0.619500,1,0.052097,0.00140834,0.016827,16.5096,0.06887,0.74456
51139,0.606900,1,0.052420,0.00150803,0.017370,18.5557,0.06167,0.26108
51156,0.519400,1,0.052685,0.00138133,0.018929,21.3517,0.05486,-0.26571
51173,0.624400,1,0.053707,0.00147093,0.020140,17.0901,0.06993,0.33109
51190,0.611100,1,0.052030,0.00142466,0.024193,19.0126,0.06333,-0.76631
51207,0.706300,1,0.054645,0.00154227,0.019392,16.0162,0.07347,-0.61276
51224,0.608300,1,0.053644,0.00153001,0.015421,18.9401,0.05680,0.17721
51241,0.614600,1,0.051738,0.00140060,0.016534,16.8683,0.04847,-0.14112
51258,0.597800,1,0.051054,0.00148910,0.017612,15.2229,0.04560,-0.09320
51275,0.603400,1,0.052505,0.00152095,0.016689,17.8884,0.06266,0.53177
51292,0.604800,1,0.052304,0.00147635,0.019367,16.0784,0.03667,-0.51692
51309,0.656600,1,0.053444,0.00150696,0.010884,18.9723,0.07814,-0.74895
51326,0.642600,1,0.051540,0.00159686,0.021284,15.1494,0.04245,-0.34987
51343,0.634900,1,0.051676,0.00149818,0.014243,17.2310,0.06968,0.42384
51360,0.624400,1,0.052243,0.00151836,0.010609,18.4966,0.06460,-0.10560
51377,0.625800,1,0.051298,0.00148695,0.021218,16.7328,0.07023,-1.30234
51394,0.588000,1,0.051856,0.00144082,0.015561,19.5360,0.07232,-1.44772
51411,0.683200,1,0.052240,0.00132937,0.022354,15.8712,0.09462,-0.10037
51428,0.642600,1,0.050832,0.00132250,0.020410,16.6129,0.06735,1.09739
51445,0.597800,1,0.053557,0.00155580,0.017227,18.6102,0.05625,-0.10574
51462,0.607600,1,0.052442,0.00135527,0.019857,18.9169,0.03724,0.19294
51479,0.660800,1,0.052493,0.00138235,0.015524,16.8251,0.04490,1.34124
51496,0.599200,1,0.050394,0.00146294,0.025478,17.4920,0.08487,-0.06764
51513,0.620900,1,0.051833,0.00149360,0.020789,16.1805,0.05792,-0.30233
51530,0.607600,1,0.051125,0.00133578,0.016098,17.4072,0.06957,1.45326
51547,0.726600,1,0.053543,0.00134467,0.020279,15.0834,0.04519,-0.71238
51564,0.609000,1,0.052056,0.00159792,0.017293,17.9070,0.05533,1.31210
51581,0.581700,1,0.052963,0.00138437,0.017183,16.7089,0.05438,1.19420
51598,0.630700,1,0.052538,0.00135017,0.019786,16.2340,0.06055,-1.01739
51615,0.615300,1,0.053619,0.00152800,0.020396,18.6815,0.07774,-0.87631
51632,0.614600,1,0.052750,0.00115694,0.016133,17.2766,0.07249,-1.14057
51649,0.574000,1,0.052353,0.00148552,0.023766,18.6498,0.04836,0.31990
51666,0.588700,1,0.051446,0.00151074,0.015962,18.0182,0.05310,1.10198
51683,0.607600,1,0.050632,0.00156528,0.017277,18.4590,0.09013,-2.44053
51700,0.584500,1,0.051463,0.00145217,0.015277,18.9629,0.07894,0.35010
51717,0.583800,1,0.052299,0.00141727,0.020698,19.8140,0.08943,-1.02100
51734,0.519400,1,0.050988,0.00146311,0.017740,19.8704,0.03054,1.41963
51751,0.600600,1,0.052730,0.00135483,0.023757,17.8443,0.05699,0.56888
51768,0.573300,1,0.053647,0.00148285,0.023468,17.7634,0.03169,0.02654
51785,0.602700,1,0.049661,0.00148611,0.014191,18.5657,0.06038,0.45486
51802,0.545300,1,0.052950,0.00152525,0.016120,19.4283,0.04103,0.37208
51819,0.613900,1,0.052445,0.00144217,0.026882,16.9155,0.02586,0.04134
51836,0.561400,1,0.052131,0.00148725,0.017879,18.8598,0.04789,0.68963
51853,0.671300,1,0.051715,0.00152140,0.013853,17.0666,0.04815,0.74660
51870,0.653800,1,0.053646,0.00150910,0.017390,15.1438,0.05872,-0.27098
51887,0.636300,1,0.050671,0.00155829,0.023135,16.8509,0.06599,-0.53858
51904,0.665000,1,0.052771,0.00137734,0.013449,18.4163,0.06773,0.20113
51921,0.641900,1,0.051273,0.00145655,0.020493,17.6942,0.05931,-0.58125
51938,0.625100,1,0.051747,0.00145092,0.016383,16.1459,0.03106,0.30383
51955,0.567000,1,0.050896,0.00146398,0.023622,19.3078,0.04636,0.90503
51972,0.595700,1,0.051750,0.00140129,0.017929,18.8323,0.05431,0.90761
51989,0.689500,1,0.052498,0.00148388,0.021511,17.1501,0.05512,-0.33756
52006,0.585900,1,0.053845,0.00142880,0.025805,20.4167,0.07495,-1.32552
52023,0.574700,1,0.051358,0.00156221,0.020644,18.3388,0.04900,-1.57660
52040,0.608300,1,0.052235,0.00153794,0.021495,19.8310,0.08610,1.24533
52057,0.607600,1,0.052591,0.00144863,0.016977,19.5336,0.08194,-0.65339
52074,0.636300,1,0.053969,0.00136756,0.018121,18.0701,0.06294,0.29960
52091,0.614600,1,0.053459,0.00154430,0.017754,18.2913,0.08477,-0.45840
52108,0.640500,1,0.054775,0.00140167,0.021257,17.8671,0.04731,-0.85050
52125,0.709100,1,0.053494,0.00164618,0.017314,17.2518,0.05502,-0.24620
52142,0.504700,1,0.052094,0.00144131,0.022679,22.2956,0.08338,0.26424
52159,0.618100,1,0.050925,0.00153147,0.020806,18.6420,0.07525,-0.46655
52176,0.595700,1,0.051808,0.00143353,0.015001,17.7379,0.05843,-0.41279
52193,0.624400,1,0.053388,0.00152613,0.018452,19.7925,0.07132,-1.15145
52210,0.625800,1,0.051357,0.00135466,0.012466,18.4982,0.05902,-0.05378
52227,0.661500,1,0.054233,0.00136841,0.014594,18.4266,0.06665,0.98185
52244,0.574700,1,0.050725,0.00131813,0.021322,18.1184,0.04416,-1.41203
52261,0.630700,1,0.050931,0.00151929,0.009828,17.2559,0.06833,-0.10753
52278,0.566300,1,0.051913,0.00132741,0.018841,18.8178,0.06040,0.27876
52295,0.582400,1,0.052131,0.00149077,0.018849,20.4594,0.07328,-0.78925
52312,0.697900,1,0.051947,0.00139755,0.021463,15.6941,0.05165,0.68484
52329,0.714700,1,0.052305,0.00145206,0.023338,14.4706,0.02874,0.05367
52346,0.637700,1,0.052058,0.00156656,0.018322,17.9443,0.06921,1.08529
52363,0.574700,1,0.051666,0.00137836,0.019164,17.7005,0.03059,-0.31417
52380,0.586600,1,0.052268,0.00130814,0.018809,18.3657,0.06626,0.30966
52397,0.583800,1,0.051324,0.00142135,0.015845,17.9164,0.07108,-1.00879
52414,0.612500,1,0.051237,0.00158505,0.017132,16.8718,0.07096,-1.36582
52431,0.617400,1,0.051285,0.00153992,0.025606,16.1274,0.04770,1.27283
52448,0.577500,1,0.052521,0.00146179,0.013772,18.9129,0.08560,0.88149
52465,0.562100,1,0.054049,0.00147853,0.015305,20.4793,0.04691,0.73267
52482,0.602000,1,0.051064,0.00147187,0.017301,18.2272,0.07066,0.23742
52499,0.595000,1,0.052575,0.00135244,0.012069,17.9910,0.03821,-1.48092
52516,0.645400,1,0.051995,0.00146441,0.016639,16.0205,0.05899,0.09173
52533,0.624400,1,0.052574,0.00141985,0.013597,16.3285,0.04606,1.43644
52550,0.666400,1,0.052789,0.00156964,0.017539,15.5157,0.04824,1.37055
52567,0.598500,1,0.051958,0.00147935,0.015353,16.9901,0.08414,-0.31462
52584,0.693000,1,0.051777,0.00158383,0.024776,15.9388,0.06078,0.62480
52601,0.591500,1,0.052812,0.00150644,0.021535,18.9887,0.03722,2.35123
52618,0.595000,1,0.050036,0.00142321,0.019656,17.4937,0.06068,1.09793
52635,0.644000,1,0.052614,0.00140861,0.024063,17.5519,0.04278,-0.18388
52652,0.595700,1,0.052735,0.00150599,0.022209,17.8726,0.04372,0.47353
52669,0.604100,1,0.051360,0.00144248,0.020455,18.2173,0.05680,0.52054
52686,0.644700,1,0.051767,0.00140497,0.019069,18.0525,0.04567,0.78608
52703,0.590800,1,0.052868,0.00163047,0.019161,18.6055,0.06398,-0.44258
52720,0.592900,1,0.052464,0.00140709,0.014911,18.8515,0.08271,1.12227
52737,0.609700,1,0.051916,0.00144790,0.019695,18.6523,0.06220,0.71467
52754,0.586600,1,0.050987,0.00155426,0.018784,18.5267,0.06601,1.53895
52771,0.658700,1,0.052398,0.00145723,0.018833,17.2230,0.07050,0.07641
52788,0.574000,1,0.052898,0.00150637,0.014052,20.3083,0.08355,1.65868
52805,0.617400,1,0.052495,0.00154389,0.020534,16.9337,0.04287,-0.98894
52822,0.613200,1,0.051857,0.00130464,0.014639,17.7215,0.04338,2.09689
52839,0.640500,1,0.050557,0.00148459,0.016025,18.1046,0.05104,-1.09914
52856,0.589400,1,0.050164,0.00148064,0.015386,17.8897,0.04763,0.40432
52873,0.559300,1,0.051923,0.00141755,0.015039,21.0314,0.04334,1.24330
52890,0.583800,1,0.051401,0.00148966,0.016485,19.9815,0.05049,-1.00960
52907,0.664300,1,0.051138,0.00130985,0.014390,16.3066,0.07230,-1.78025
52924,0.651700,1,0.054657,0.00138841,0.022408,15.0430,0.05488,-0.28882
52941,0.610400,1,0.050243,0.00135993,0.014738,18.1484,0.06342,-1.63738
52958,0.675500,1,0.053329,0.00155531,0.024397,14.9150,0.05902,-0.89736
52975,0.647500,1,0.050454,0.00146772,0.023543,17.5060,0.10302,0.63650
52992,0.577500,1,0.052366,0.00131619,0.019727,18.3801,0.06462,-1.95134
53009,0.629300,1,0.055037,0.00153195,0.018047,15.7025,0.04563,-0.09935
53026,0.657300,1,0.051927,0.00159583,0.020588,17.4055,0.10482,-0.42569
53043,0.559300,1,0.050732,0.00154313,0.012645,18.4832,0.07205,0.96230
53060,0.611800,1,0.053063,0.00138239,0.015751,17.5862,0.04733,-0.83147
53077,0.555800,1,0.051053,0.00135259,0.014545,18.6814,0.05134,-0.41262
53094,0.611100,1,0.051958,0.00149227,0.015774,17.0324,0.06316,-1.52524
53111,0.618800,1,0.054309,0.00142970,0.022632,19.0061,0.07479,1.25331
53128,0.624400,1,0.052338,0.00132895,0.017065,18.0894,0.05980,1.36110
53145,0.633500,1,0.050242,0.00143311,0.019211,16.8761,0.05180,-0.67329
53162,0.659400,1,0.053690,0.00141557,0.022566,16.4587,0.05004,-0.35545
53179,0.589400,1,0.051353,0.00153202,0.019794,18.7114,0.05771,-1.28527
53196,0.616700,1,0.053620,0.00152241,0.014395,16.5353,0.04720,-0.99095
53213,0.620900,1,0.052755,0.00156222,0.016808,19.2682,0.07971,-0.37711
53230,0.599900,1,0.053499,0.00144664,0.021925,19.6230,0.07272,-0.26825
53247,0.574000,1,0.052936,0.00140062,0.014208,18.4243,0.04954,0.28684
53264,0.548100,1,0.053168,0.00151069,0.019679,19.5196,0.03440,0.84961
53281,0.624400,1,0.051602,0.00155955,0.012116,18.0243,0.07137,0.18241
53298,0.555100,1,0.054323,0.00154739,0.018559,20.0899,0.05338,0.15810
53315,0.618800,1,0.052358,0.00139984,0.014009,19.2364,0.06176,-0.25035
53332,0.566300,1,0.051981,0.00138929,0.013687,17.0743,0.05513,-0.59234
53349,0.641200,1,0.051967,0.00157139,0.017805,17.7668,0.04992,-0.28380
53366,0.597100,1,0.052781,0.00139709,0.023808,18.9761,0.04596,0.66630
53383,0.593600,1,0.050546,0.00145971,0.010762,19.2870,0.07323,0.03337
53400,0.611800,1,0.050480,0.00149235,0.010393,18.7840,0.03292,1.17505
53417,0.637000,1,0.049934,0.00142737,0.014995,18.2317,0.04797,0.40468
53434,0.602000,1,0.051931,0.00142757,0.020309,19.4940,0.07028,-0.76386
53451,0.572600,1,0.051793,0.00150432,0.021739,18.3920,0.04637,0.34952
53468,0.610400,1,0.052204,0.00142899,0.021733,16.8271,0.06677,-0.64177
53485,0.551600,1,0.052125,0.00148111,0.012674,19.7753,0.04365,1.27650
53502,0.613900,1,0.051873,0.00137839,0.014542,16.9153,0.04874,-0.96751
53519,0.617400,1,0.052721,0.00137925,0.023004,17.0412,0.04545,-0.52884
53536,0.602700,1,0.054481,0.00137682,0.017745,18.3455,0.04146,0.98168
53553,0.590100,1,0.049967,0.00161424,0.017479,18.7986,0.05113,-0.34416
53570,0.587300,1,0.050904,0.00140956,0.011648,16.7113,0.05471,-0.53118
53587,0.542500,1,0.050213,0.00140115,0.018695,21.1469,0.06673,0.38645
53604,0.584500,1,0.052713,0.00150782,0.017011,20.0557,0.03699,-1.45586
53621,0.574000,1,0.051203,0.00154797,0.015737,19.8717,0.06361,-1.16856
53638,0.620200,1,0.051446,0.00136363,0.019426,15.5552,0.05985,0.33798
53655,0.694400,1,0.052233,0.00158135,0.014707,16.1174,0.07532,0.91989
53672,0.609700,1,0.053221,0.00154079,0.012589,18.0462,0.07340,-0.78400
53689,0.610400,1,0.053457,0.00136987,0.022011,17.5385,0.08806,-0.86150
53706,0.609700,1,0.052661,0.00141828,0.017318,17.6482,0.01873,-1.32654
53723,0.588000,1,0.051493,0.00147356,0.016844,17.7405,0.05811,1.03134
53740,0.559300,1,0.051706,0.00143421,0.013211,19.6440,0.04938,0.88815
53757,0.597100,1,0.051343,0.00146588,0.019813,16.8331,0.05811,0.12593
53774,0.590100,1,0.049831,0.00145973,0.018175,18.0374,0.07365,-0.49457
53791,0.572600,1,0.050085,0.00148049,0.013872,16.4087,0.05573,-0.07271
53808,0.630700,1,0.052958,0.00153897,0.020515,16.8860,0.03919,-0.10967
53825,0.594300,1,0.052605,0.00147671,0.018562,18.9219,0.07329,-1.21061
53842,0.594300,1,0.053070,0.00150799,0.016849,18.1399,0.07098,0.99715
53859,0.626500,1,0.052344,0.00155589,0.018806,16.2486,0.04154,-1.45608
53876,0.697900,1,0.054048,0.00149535,0.018549,14.5242,0.07731,-1.11407
53893,0.565600,1,0.051221,0.00158661,0.007919,18.6373,0.05578,-0.23828
53910,0.654500,1,0.051308,0.00144280,0.014147,18.2681,0.06559,-0.35924
53927,0.670600,1,0.053216,0.00155961,0.009916,16.9885,0.06897,-0.90086
53944,0.638400,1,0.051190,0.00128955,0.019036,17.5617,0.08335,-1.61630
53961,0.554400,1,0.051805,0.00142297,0.018929,19.5983,0.03676,0.81073
53978,0.587300,1,0.052826,0.00151545,0.020609,18.9367,0.04042,-0.75500
53995,0.597800,1,0.052934,0.00117700,0.019749,17.5563,0.06349,0.88595
54012,0.576800,1,0.052070,0.00136442,0.016988,18.5971,0.06118,0.53192
54029,0.653100,1,0.050706,0.00159615,0.014037,16.5557,0.06392,-0.54529
54046,0.620900,1,0.051984,0.00144207,0.008493,18.0206,0.09408,-0.91341
54063,0.562800,1,0.050669,0.00142654,0.015422,18.0856,0.07149,-1.88076
54080,0.587300,1,0.049632,0.00146620,0.019773,16.6962,0.07326,-1.60570
54097,0.628600,1,0.052113,0.00138032,0.018913,16.9829,0.06486,1.13825
54114,0.639100,1,0.052960,0.00140350,0.021469,18.8941,0.07055,-1.05220
54131,0.681100,1,0.052757,0.00161121,0.020141,17.9307,0.06763,-0.17241
54148,0.661500,1,0.052499,0.00152698,0.017277,16.7187,0.07403,0.95151
54165,0.617400,1,0.053790,0.00143168,0.023272,17.9240,0.05273,0.01387
54182,0.579600,1,0.049368,0.00144802,0.010333,18.7877,0.06456,0.21864
54199,0.630000,1,0.050832,0.00148196,0.016055,16.3338,0.05259,0.30699
54216,0.597100,1,0.052311,0.00133290,0.015551,19.1343,0.07339,-0.25315
54233,0.582400,1,0.051178,0.00147431,0.023884,17.9383,0.05482,1.10880
54250,0.550200,1,0.051942,0.00140522,0.024968,19.5210,0.04943,0.59028
54267,0.644700,1,0.053186,0.00130114,0.017206,17.6828,0.06770,-1.67553
54284,0.632800,1,0.051919,0.00157958,0.016673,17.2522,0.04159,0.94346
54301,0.629300,1,0.051653,0.00144292,0.017583,18.3445,0.07721,1.11415
54318,0.547400,1,0.053545,0.00130688,0.021547,21.6403,0.04834,-0.24764
54335,0.624400,1,0.052855,0.00138701,0.019383,17.4269,0.04070,-0.18635
54352,0.560000,1,0.051223,0.00142864,0.017221,19.9447,0.05355,0.17706
54369,0.569800,1,0.051952,0.00149163,0.021859,20.2052,0.05589,-0.15681
54386,0.595700,1,0.051619,0.00134842,0.022053,18.3521,0.08508,1.79845
54403,0.632100,1,0.052934,0.00130925,0.022094,19.4123,0.05432,-1.60938
54420,0.567000,1,0.050578,0.00151709,0.021116,18.2073,0.07084,-1.08082
54437,0.667100,1,0.050743,0.00149105,0.024521,15.7904,0.05263,-0.38115
54454,0.613900,1,0.052464,0.00149919,0.022466,16.3788,0.05667,1.85509
54471,0.588700,1,0.049335,0.00152053,0.008535,16.8244,0.07273,1.04558
54488,0.627200,1,0.050978,0.00146254,0.014998,16.6771,0.05212,-0.35586
54505,0.576100,1,0.053415,0.00140689,0.023302,19.7188,0.04280,0.76701
